,date,id,text,like,n_rt,author,location,retweeted,user_mentions,hastags
1032,2023-02-12 12:58:37+00:00,1624754851665027072,"Parlando di cose importanti, chi ha fatto più punti al Fantasanremo? #Sanremo2023 #fantasanremo2023 #sanremo23",1,1,chiaraamidei,"Lucca, Toscana",False,[],"[{""text"": ""Sanremo2023"", ""indices"": [69, 81]}, {""text"": ""fantasanremo2023"", ""indices"": [82, 99]}, {""text"": ""sanremo23"", ""indices"": [100, 110]}]"
1033,2023-02-12 12:58:30+00:00,1624754821143175170,"RT @JU29ROTEAM: Ciao bimba, niente di nuovo. 
#DisdettaSkydazn #DisdettaSky #disdettaDAZN #sanremo23 #FestivalDiSanremo2023 #fantasanremo20…",0,21,salxber,Enna,False,"[{""screen_name"": ""JU29ROTEAM"", ""name"": ""Ju29ro"", ""id"": 65981656, ""id_str"": ""65981656"", ""indices"": [3, 14]}]","[{""text"": ""DisdettaSkydazn"", ""indices"": [46, 62]}, {""text"": ""DisdettaSky"", ""indices"": [63, 75]}, {""text"": ""disdettaDAZN"", ""indices"": [76, 89]}, {""text"": ""sanremo23"", ""indices"": [90, 100]}, {""text"": ""FestivalDiSanremo2023"", ""indices"": [101, 123]}]"
1034,2023-02-12 12:55:41+00:00,1624754113039794180,Aspetta come mai la classifica del #fantasanremo non è aggiornata? È normale? #sanremo2023,0,0,_makkari_,Blu Celeste,False,[],"[{""text"": ""fantasanremo"", ""indices"": [35, 48]}, {""text"": ""sanremo2023"", ""indices"": [78, 90]}]"
1035,2023-02-12 12:55:38+00:00,1624754101140525057,"RT @foxalessio: VESSICCHIO CHE SCENDE IN CAMPO CON GRIGNANI PER FARGLI RECUPERARE PUNTI COL BONUS VESSICCHIO
#SANREMO2023 #fantasanremo2023…",0,5,Ajeje_brazorfff,Devildom,False,"[{""screen_name"": ""foxalessio"", ""name"": ""Tele Volpone \ud83d\udcfa \ud83e\udd8a"", ""id"": 1025001730952646656, ""id_str"": ""1025001730952646656"", ""indices"": [3, 14]}]","[{""text"": ""SANREMO2023"", ""indices"": [109, 121]}, {""text"": ""fantasanremo2023"", ""indices"": [122, 139]}]"
1036,2023-02-12 12:54:46+00:00,1624753883091283970,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,xfunnygirl,Fraser's Ridge ,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1037,2023-02-12 12:54:45+00:00,1624753879064752128,"@ilfattoblog Fantasmasanremo, altro che #fantasanremo2023 .
Della musica, giusto le spoglie mortali.
#Sanremo2023",0,0,Aver_celo,,False,"[{""screen_name"": ""ilfattoblog"", ""name"": ""I Blog del Fatto"", ""id"": 274095255, ""id_str"": ""274095255"", ""indices"": [0, 12]}]","[{""text"": ""fantasanremo2023"", ""indices"": [40, 57]}, {""text"": ""Sanremo2023"", ""indices"": [101, 113]}]"
1038,2023-02-12 12:54:37+00:00,1624753845011197953,"RT @JU29ROTEAM: Ciao bimba, niente di nuovo. 
#DisdettaSkydazn #DisdettaSky #disdettaDAZN #sanremo23 #FestivalDiSanremo2023 #fantasanremo20…",0,21,205Justfabio,,False,"[{""screen_name"": ""JU29ROTEAM"", ""name"": ""Ju29ro"", ""id"": 65981656, ""id_str"": ""65981656"", ""indices"": [3, 14]}]","[{""text"": ""DisdettaSkydazn"", ""indices"": [46, 62]}, {""text"": ""DisdettaSky"", ""indices"": [63, 75]}, {""text"": ""disdettaDAZN"", ""indices"": [76, 89]}, {""text"": ""sanremo23"", ""indices"": [90, 100]}, {""text"": ""FestivalDiSanremo2023"", ""indices"": [101, 123]}]"
1039,2023-02-12 12:54:00+00:00,1624753686936264705,Io direi che sia andata piuttosto bene #fantasanremo #sanremo2023 https://t.co/UZ8NbaQ5pm,0,0,_makkari_,Blu Celeste,False,[],"[{""text"": ""fantasanremo"", ""indices"": [39, 52]}, {""text"": ""sanremo2023"", ""indices"": [53, 65]}]"
1040,2023-02-12 12:52:35+00:00,1624753332312059904,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,mecomoeltigre,Somewhere in southern Italy,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1041,2023-02-12 12:51:59+00:00,1624753182017552386,"RT @stemarigliani: #MammaNadia e #PapàMaurizio amore, occhi lucidi, abbracci, orgoglio, semplicità, genuinità, genitori del nostro #imperat…",0,72,lauragratteri,"Piemonte, Italia",False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""MammaNadia"", ""indices"": [19, 30]}, {""text"": ""Pap\u00e0Maurizio"", ""indices"": [33, 46]}]"
1042,2023-02-12 12:51:14+00:00,1624752993504571392,"🚨🚨🚨TG news
Bellissimo 🥰
#legajeru 
#fantasanremo2023 https://t.co/eX5Xe4uWm4",4,0,Elena77102701,,False,[],"[{""text"": ""legajeru"", ""indices"": [24, 33]}, {""text"": ""fantasanremo2023"", ""indices"": [35, 52]}]"
1043,2023-02-12 12:50:56+00:00,1624752916694269954,RT @RaffaellaRegoli: MI RIFIUTO ANCHE SOLO DI COMMENTARE IL #FestivalDiSanremo IL #fantasanremo NON ESISTE,0,45,LiberataItalia,Italia,False,"[{""screen_name"": ""RaffaellaRegoli"", ""name"": ""Raffaella Regoli"", ""id"": 1531634111881830402, ""id_str"": ""1531634111881830402"", ""indices"": [3, 19]}]","[{""text"": ""FestivalDiSanremo"", ""indices"": [60, 78]}, {""text"": ""fantasanremo"", ""indices"": [82, 95]}]"
1044,2023-02-12 12:50:48+00:00,1624752882934288386,"E comunque una app per il #fantasanremo ce la meritiamo, eh? 

#sanremo23 #Sanremo2023 #Sanremo",3,0,gheburaseye,,False,[],"[{""text"": ""fantasanremo"", ""indices"": [26, 39]}, {""text"": ""sanremo23"", ""indices"": [63, 73]}, {""text"": ""Sanremo2023"", ""indices"": [74, 86]}, {""text"": ""Sanremo"", ""indices"": [87, 95]}]"
1045,2023-02-12 12:50:41+00:00,1624752853284683778,"RT @FantaSanremo: 🚨 I punteggi definitivi della Finale verranno annunciati stasera in live su IG. 🚨

Stiamo lavorando senza sosta al VAR, a…",0,65,LiaMentecontort,italia-lecce,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]",[]
1046,2023-02-12 12:50:37+00:00,1624752835844837377,"RT @bennyinyourfeed: Dimmi che hai Elodie come capitana al #fantasanremo senza dirmelo:

#sanremo23 
 https://t.co/aayl6wAmXm",0,5,einlass19uhr,,False,"[{""screen_name"": ""bennyinyourfeed"", ""name"": ""Benny"", ""id"": 1488613036529176580, ""id_str"": ""1488613036529176580"", ""indices"": [3, 19]}]","[{""text"": ""fantasanremo"", ""indices"": [59, 72]}, {""text"": ""sanremo23"", ""indices"": [89, 99]}]"
1047,2023-02-12 12:50:34+00:00,1624752824507682818,"Semplicemente arte, maestria, talento, sacrificio, professionalità 👏👏😂😂⚰️⚰️ #Sanremo2023 #fantasanremo2023 #legajeru https://t.co/Azm7hRFHzR",10,0,DreamingGirl_QB,,False,[],"[{""text"": ""Sanremo2023"", ""indices"": [76, 88]}, {""text"": ""fantasanremo2023"", ""indices"": [89, 106]}, {""text"": ""legajeru"", ""indices"": [107, 116]}]"
1048,2023-02-12 12:49:59+00:00,1624752679879643136,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,spookyrydel,she-her,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1049,2023-02-12 12:49:29+00:00,1624752550464352257,"RT @FantaSanremo: 🚨 I punteggi definitivi della Finale verranno annunciati stasera in live su IG. 🚨

Stiamo lavorando senza sosta al VAR, a…",0,65,jamesbibarnes,any pronoun,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]",[]
1050,2023-02-12 12:48:55+00:00,1624752411087708162,Ma quindi chi l’ha vinto il #fantasanremo2023 ?? #Sanremo2023,0,0,sashaa9871,"Brescia, Lombardia",False,[],"[{""text"": ""fantasanremo2023"", ""indices"": [28, 45]}, {""text"": ""Sanremo2023"", ""indices"": [49, 61]}]"
1051,2023-02-12 12:48:28+00:00,1624752295798886403,"Non vi vorrete perdere queste notizie?!
#LegaJeru #fantasanremo #fantasanremo2023 https://t.co/6hT0gv6oAS",3,0,luat_ws,,False,[],"[{""text"": ""LegaJeru"", ""indices"": [40, 49]}, {""text"": ""fantasanremo"", ""indices"": [50, 63]}, {""text"": ""fantasanremo2023"", ""indices"": [64, 81]}]"
1052,2023-02-12 12:48:23+00:00,1624752273837391872,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,Li7blue,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1053,2023-02-12 12:47:58+00:00,1624752171186024452,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,philo_mena_,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1054,2023-02-12 12:47:57+00:00,1624752167188852736,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,years_music,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1055,2023-02-12 12:45:42+00:00,1624751600584597504,"Dei geni 👏👏🔝🔝
#legaJeru #fantasanremo2023 https://t.co/wmfz8snHdV",3,0,luna40044688,Toscana (Prato) Italia,False,[],"[{""text"": ""legaJeru"", ""indices"": [14, 23]}, {""text"": ""fantasanremo2023"", ""indices"": [24, 41]}]"
1056,2023-02-12 12:45:24+00:00,1624751524399271936,ma i punti aggiornati del #fantasanremo2023  non ci sono ?,2,0,coloursovharry,Harry's  arms ,False,[],"[{""text"": ""fantasanremo2023"", ""indices"": [26, 43]}]"
1057,2023-02-12 12:44:29+00:00,1624751293896982534,"Veramente deluso che anche quest'anno nessuno abbia defecato sul palco, e quindi non siano stati assegnati i 1000 punti + iva

#fantasanremo2023 #Sanremo2023",3,0,MayorofCelleri,Italia,False,[],[]
1058,2023-02-12 12:44:11+00:00,1624751216876986368,"RT @FantaSanremo: 🚨 I punteggi definitivi della Finale verranno annunciati stasera in live su IG. 🚨

Stiamo lavorando senza sosta al VAR, a…",0,65,TMeravigliosi,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]",[]
1059,2023-02-12 12:43:11+00:00,1624750968213577729,"RT @Lia_a_09: 📢EDIZIONE STRAORDINARIA 📢
#LegaJeru #fantasanremo2023 https://t.co/Y9Duo4Dx6y",0,13,luna40044688,Toscana (Prato) Italia,False,"[{""screen_name"": ""Lia_a_09"", ""name"": ""Legajeru News"", ""id"": 1596851340831068162, ""id_str"": ""1596851340831068162"", ""indices"": [3, 12]}]","[{""text"": ""LegaJeru"", ""indices"": [40, 49]}, {""text"": ""fantasanremo2023"", ""indices"": [50, 67]}]"
1060,2023-02-12 12:42:41+00:00,1624750839687512064,"RT @CorJuve: ⚠️SCANDALO AL #FestivalDiSanremo2023 ⚠️

Nell'ultima serata del #Festival plagio di #ChiaraFerragni 😜 in versione #Goldfinger…",0,1,CorJuve,,False,"[{""screen_name"": ""CorJuve"", ""name"": ""CorJuve \ud83e\udd93 #FinoAllaFine \ud83e\udd0d\ud83d\udda4"", ""id"": 2367216066, ""id_str"": ""2367216066"", ""indices"": [3, 11]}]","[{""text"": ""FestivalDiSanremo2023"", ""indices"": [27, 49]}, {""text"": ""Festival"", ""indices"": [77, 86]}, {""text"": ""ChiaraFerragni"", ""indices"": [97, 112]}, {""text"": ""Goldfinger"", ""indices"": [127, 138]}]"
1061,2023-02-12 12:42:27+00:00,1624750781072134144,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,ilaria95_ssl,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1062,2023-02-12 12:41:47+00:00,1624750615766106121,"RT @CorJuve: Trasgressione da #Festival

Il bacio💋tra #RosaChemical e #Fedez ... scena già vista più volte al #FestivalDiSanremo2023

#Sanr…",0,6,CorJuve,,False,"[{""screen_name"": ""CorJuve"", ""name"": ""CorJuve \ud83e\udd93 #FinoAllaFine \ud83e\udd0d\ud83d\udda4"", ""id"": 2367216066, ""id_str"": ""2367216066"", ""indices"": [3, 11]}]","[{""text"": ""Festival"", ""indices"": [30, 39]}, {""text"": ""RosaChemical"", ""indices"": [54, 67]}, {""text"": ""Fedez"", ""indices"": [70, 76]}, {""text"": ""FestivalDiSanremo2023"", ""indices"": [110, 132]}]"
1063,2023-02-12 12:41:33+00:00,1624750555175190529,"Ma lo capite che Rosa Chemical ha baciato #Fedez non per generare polemica, non per fare una rivoluzione, non per fare litigare Fedez e Chiara Ferragni ma solo per farmi vincere il #fantasanremo2023 ? Dai, anche meno. #Sanremo2023",9,0,icanbehonestt,,False,[],"[{""text"": ""Fedez"", ""indices"": [42, 48]}]"
1064,2023-02-12 12:41:21+00:00,1624750504948506624,"RT @stemarigliani: #MammaNadia e #PapàMaurizio amore, occhi lucidi, abbracci, orgoglio, semplicità, genuinità, genitori del nostro #imperat…",0,72,177ABak3rStreet,⭒☽20 y/o•she/her•INTJ•virgo☽⊹,False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""MammaNadia"", ""indices"": [19, 30]}, {""text"": ""Pap\u00e0Maurizio"", ""indices"": [33, 46]}]"
1065,2023-02-12 12:41:00+00:00,1624750415894966273,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,RAPIDEBLU,Italy,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1066,2023-02-12 12:40:53+00:00,1624750386635591682,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,devistarezitto,a casa mia,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1067,2023-02-12 12:38:34+00:00,1624749803157454849,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,lospamrosa,"Taranto, Puglia",False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1068,2023-02-12 12:38:15+00:00,1624749723532795905,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,SanremoESC,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1069,2023-02-12 12:33:28+00:00,1624748522237984770,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,legodiary,"Piemonte, Italia",False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1070,2023-02-12 12:33:21+00:00,1624748491288313857,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,Fiammy71,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1071,2023-02-12 12:31:37+00:00,1624748054229274625,"RT @callmevaneg: Alessandra Mele (di origine italiana) rappresenterà la Norvegia, paese in cui vive, all’Eurovision. La canzone è già diven…",0,3,rhaegalis_,,False,"[{""screen_name"": ""callmevaneg"", ""name"": ""vane"", ""id"": 1683864650, ""id_str"": ""1683864650"", ""indices"": [3, 15]}]",[]
1072,2023-02-12 12:31:10+00:00,1624747943650635776,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,peppemart,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1073,2023-02-12 12:30:35+00:00,1624747793813217280,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,dirlba,beacon hills/mystic falls/ua,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1074,2023-02-12 12:30:16+00:00,1624747717837692931,"RT @stemarigliani: Abbiamo vinto tutti insieme a te, vai #Marco! L'#Esercito delle meraviglie ha contribuito alla realizzazione di questo e…",0,23,Anna73796113,"Torino, Piemonte",False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""Marco"", ""indices"": [57, 63]}, {""text"": ""Esercito"", ""indices"": [67, 76]}]"
1075,2023-02-12 12:29:47+00:00,1624747594546139138,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,pavoncino,crux fleet,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1076,2023-02-12 12:29:44+00:00,1624747581963214856,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,doctorgis84,Sicilia - Calabria,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1077,2023-02-12 12:29:31+00:00,1624747526728429573,RT @mondodifantasia: io che mi sveglio e corro a vedere la classifica del #fantasanremo per poi scoprire che la aggiornano solo stasera #Sa…,0,18,Itsaliceheree,asgard (occasionally italy) ✨️,False,"[{""screen_name"": ""mondodifantasia"", ""name"": ""r || Sanremo era\ud83d\udc90"", ""id"": 1257720650631983107, ""id_str"": ""1257720650631983107"", ""indices"": [3, 19]}]","[{""text"": ""fantasanremo"", ""indices"": [74, 87]}]"
1078,2023-02-12 12:28:45+00:00,1624747333207425026,"RT @stemarigliani: #MammaNadia e #PapàMaurizio amore, occhi lucidi, abbracci, orgoglio, semplicità, genuinità, genitori del nostro #imperat…",0,72,Samastar777,,False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""MammaNadia"", ""indices"": [19, 30]}, {""text"": ""Pap\u00e0Maurizio"", ""indices"": [33, 46]}]"
1079,2023-02-12 12:27:50+00:00,1624747105175625729,"RT @FantaSanremo: 🚨 I punteggi definitivi della Finale verranno annunciati stasera in live su IG. 🚨

Stiamo lavorando senza sosta al VAR, a…",0,65,Itsaliceheree,asgard (occasionally italy) ✨️,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]",[]
1080,2023-02-12 12:26:22+00:00,1624746733803634689,Raga ma novità su Fedez? 😂 io inizio a preoccuparmi 😅 #Sanremo2023 #sanremo23 #Sanremo #fantasanremo2023 #fantasanremo23 #fantasanremo https://t.co/s79nCUXdl1,8,0,KD_mood,,False,[],"[{""text"": ""Sanremo2023"", ""indices"": [54, 66]}, {""text"": ""sanremo23"", ""indices"": [67, 77]}, {""text"": ""Sanremo"", ""indices"": [78, 86]}, {""text"": ""fantasanremo2023"", ""indices"": [87, 104]}]"
1081,2023-02-12 12:24:24+00:00,1624746237890121728,"RT @stemarigliani: #MammaNadia e #PapàMaurizio amore, occhi lucidi, abbracci, orgoglio, semplicità, genuinità, genitori del nostro #imperat…",0,72,bcontadini,"Foligno, Umbria",False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""MammaNadia"", ""indices"": [19, 30]}, {""text"": ""Pap\u00e0Maurizio"", ""indices"": [33, 46]}]"
1082,2023-02-12 12:23:59+00:00,1624746133862875139,"RT @stemarigliani: Abbiamo vinto tutti insieme a te, vai #Marco! L'#Esercito delle meraviglie ha contribuito alla realizzazione di questo e…",0,23,mely_iovino,Napoli,False,"[{""screen_name"": ""stemarigliani"", ""name"": ""Stefano Marigliani"", ""id"": 199665624, ""id_str"": ""199665624"", ""indices"": [3, 17]}]","[{""text"": ""Marco"", ""indices"": [57, 63]}, {""text"": ""Esercito"", ""indices"": [67, 76]}]"
1083,2023-02-12 12:20:25+00:00,1624745238894870530,"RT @FantaSanremo: 🚨 Salvo imprevisti, stasera intorno alle 21 pubblicheremo i punteggi della serata finale del #fantasanremo2023 🚨

Una vol…",0,83,mely_iovino,Napoli,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}]","[{""text"": ""fantasanremo2023"", ""indices"": [111, 128]}]"
1084,2023-02-12 12:18:09+00:00,1624744668662571009,"RT @JU29ROTEAM: Ciao bimba, niente di nuovo. 
#DisdettaSkydazn #DisdettaSky #disdettaDAZN #sanremo23 #FestivalDiSanremo2023 #fantasanremo20…",0,21,GianniCena,Salassa (TO),False,"[{""screen_name"": ""JU29ROTEAM"", ""name"": ""Ju29ro"", ""id"": 65981656, ""id_str"": ""65981656"", ""indices"": [3, 14]}]","[{""text"": ""DisdettaSkydazn"", ""indices"": [46, 62]}, {""text"": ""DisdettaSky"", ""indices"": [63, 75]}, {""text"": ""disdettaDAZN"", ""indices"": [76, 89]}, {""text"": ""sanremo23"", ""indices"": [90, 100]}, {""text"": ""FestivalDiSanremo2023"", ""indices"": [101, 123]}]"
1085,2023-02-12 12:17:54+00:00,1624744602409308160,RT @FantaSanremo: @LDAilvero abbiamo scoperto un artista davvero promettente e soprattutto un ragazzo veramente d'oro ❤️ ti aspettiamo al B…,0,16,m4leducata,1/4 manager di elledia ,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}, {""screen_name"": ""LDAilvero"", ""name"": ""LDA"", ""id"": 1440365985437925376, ""id_str"": ""1440365985437925376"", ""indices"": [18, 28]}]",[]
1086,2023-02-12 12:17:37+00:00,1624744534272868355,RT @FantaSanremo: @LDAilvero abbiamo scoperto un artista davvero promettente e soprattutto un ragazzo veramente d'oro ❤️ ti aspettiamo al B…,0,16,schirano_ilaria,,False,"[{""screen_name"": ""FantaSanremo"", ""name"": ""FantaSanremo"", ""id"": 1347571972016902144, ""id_str"": ""1347571972016902144"", ""indices"": [3, 16]}, {""screen_name"": ""LDAilvero"", ""name"": ""LDA"", ""id"": 1440365985437925376, ""id_str"": ""1440365985437925376"", ""indices"": [18, 28]}]",[]
1087,2023-02-12 12:17:26+00:00,1624744487900573696,"RT @Friedkinismo2: Will ha detto: 
“ All’ 1.40 non mi ascolterà nessuno ma almeno faccio 200 punti al #fantasanremo “ 

#Sanremo2023 #sanre…",0,164,Nome23460125,,False,"[{""screen_name"": ""Friedkinismo2"", ""name"": ""Friedkinismo"", ""id"": 1506051839611088896, ""id_str"": ""1506051839611088896"", ""indices"": [3, 17]}]","[{""text"": ""fantasanremo"", ""indices"": [102, 115]}, {""text"": ""Sanremo2023"", ""indices"": [120, 132]}]"
1088,2023-02-12 12:16:02+00:00,1624744134048157696,"RT @Mandolesi_Giu: Oggi ho letto un tweet sul gettito recuperato dalla fattura elettronica, roba neanche da fantascienza...da #fantasanremo…",0,6,LKynes4,,False,"[{""screen_name"": ""Mandolesi_Giu"", ""name"": ""Giuliano Mandolesi"", ""id"": 789398693963112448, ""id_str"": ""789398693963112448"", ""indices"": [3, 17]}]","[{""text"": ""fantasanremo"", ""indices"": [126, 139]}]"
